2023-02-26 00:09:22,629 - root - INFO - 14920 - Loading video source
2023-02-26 00:09:23,426 - root - INFO - 14920 - Setting up preferable backend and target to CPU
2023-02-26 00:10:26,079 - root - DEBUG - 15124 - min = (382, 121) max = (414, 215) IsViolate = 0
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (315, 176) max = (366, 303) IsViolate = 0
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (877, 182) max = (940, 285) IsViolate = 0
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (160, 208) max = (223, 327) IsViolate = 0
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (18, 364) max = (82, 530) IsViolate = 0
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (1035, 465) max = (1107, 629) IsViolate = 0
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (648, 596) max = (753, 718) IsViolate = 0
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (772, -1) max = (793, 34) IsViolate = 0
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (857, -3) max = (893, 70) IsViolate = 1
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (904, 2) max = (945, 85) IsViolate = 1
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (379, 123) max = (412, 213) IsViolate = 0
2023-02-26 00:10:26,980 - root - DEBUG - 15124 - min = (1218, 167) max = (1250, 229) IsViolate = 0
2023-02-26 00:10:27,808 - root - DEBUG - 15124 - min = (315, 174) max = (367, 302) IsViolate = 0
2023-02-26 00:10:27,808 - root - DEBUG - 15124 - min = (879, 181) max = (942, 285) IsViolate = 0
2023-02-26 00:10:27,808 - root - DEBUG - 15124 - min = (171, 207) max = (229, 324) IsViolate = 0
2023-02-26 00:10:27,808 - root - DEBUG - 15124 - min = (19, 361) max = (84, 531) IsViolate = 0
2023-02-26 00:10:27,808 - root - DEBUG - 15124 - min = (1037, 461) max = (1111, 629) IsViolate = 0
2023-02-26 00:10:27,808 - root - DEBUG - 15124 - min = (655, 588) max = (759, 715) IsViolate = 0
2023-02-26 00:10:27,808 - root - DEBUG - 15124 - min = (772, -1) max = (792, 34) IsViolate = 0
2023-02-26 00:10:27,808 - root - DEBUG - 15124 - min = (859, -4) max = (895, 70) IsViolate = 1
2023-02-26 00:10:27,808 - root - DEBUG - 15124 - min = (903, 1) max = (944, 86) IsViolate = 1
2023-02-26 00:10:27,808 - root - DEBUG - 15124 - min = (369, 122) max = (406, 216) IsViolate = 0
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (317, 174) max = (367, 301) IsViolate = 0
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (884, 179) max = (944, 284) IsViolate = 0
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (174, 203) max = (231, 324) IsViolate = 0
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (20, 364) max = (88, 528) IsViolate = 0
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (1040, 456) max = (1115, 628) IsViolate = 0
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (663, 585) max = (767, 717) IsViolate = 0
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (772, -1) max = (793, 34) IsViolate = 0
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (859, -4) max = (895, 70) IsViolate = 1
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (904, 1) max = (946, 87) IsViolate = 1
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (369, 123) max = (406, 215) IsViolate = 0
2023-02-26 00:10:28,649 - root - DEBUG - 15124 - min = (1217, 169) max = (1251, 229) IsViolate = 0
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (317, 173) max = (367, 303) IsViolate = 0
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (882, 178) max = (944, 284) IsViolate = 0
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (181, 192) max = (232, 326) IsViolate = 0
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (23, 362) max = (94, 516) IsViolate = 0
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (1042, 454) max = (1117, 630) IsViolate = 0
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (667, 581) max = (766, 716) IsViolate = 0
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (771, -1) max = (792, 33) IsViolate = 0
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (860, -4) max = (898, 70) IsViolate = 1
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (904, 2) max = (946, 89) IsViolate = 1
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (367, 128) max = (405, 212) IsViolate = 0
2023-02-26 00:10:29,462 - root - DEBUG - 15124 - min = (1215, 170) max = (1250, 228) IsViolate = 0
2023-02-26 00:10:30,313 - root - DEBUG - 15124 - min = (325, 176) max = (374, 302) IsViolate = 0
2023-02-26 00:10:30,313 - root - DEBUG - 15124 - min = (880, 176) max = (945, 284) IsViolate = 0
2023-02-26 00:10:30,313 - root - DEBUG - 15124 - min = (186, 191) max = (237, 325) IsViolate = 0
2023-02-26 00:10:30,313 - root - DEBUG - 15124 - min = (27, 361) max = (99, 515) IsViolate = 0
2023-02-26 00:10:30,313 - root - DEBUG - 15124 - min = (1050, 455) max = (1122, 633) IsViolate = 0
